Gene,border,centrality_betweenness,centrality_degree,centrality_eigenvector_weighted,class,color,feature,shape,size
YALI0B01408g,2,0.0,0.0010775862068965517,1.593719275583573e-32,changed_regulation,green,,circle,30
YALI0E15686g,2,0.0,0.0010775862068965517,5.256220364818673e-05,upregulated,red,,circle,30
YALI0D19206g,2,0.0,0.0010775862068965517,2.1444525039591952e-05,highly_expressed,orange,,circle,30
YALI0A20372g,2,0.0,0.0010775862068965517,4.765803763082438e-06,changed_regulation,green,,circle,30
YALI0E30217g,2,0.00430044239505398,0.029094827586206896,0.05450015525841995,downregulated,darkblue,,circle,30
YALI0A06787g,2,0.0027064858192205653,0.016163793103448277,0.018358287763667453,changed_regulation,green,,circle,30
YALI0B03410g,2,1.8254326918772244e-05,0.014008620689655173,0.02938262531367461,downregulated,darkblue,,circle,30
YALI0D14564g,2,0.005271111767744742,0.02586206896551724,0.04612912019535272,downregulated,darkblue,,circle,30
YALI0B06600g,2,0.0,0.0,1.899861425857035e-39,changed_regulation,green,,circle,30
YALI0E13574g,2,0.0009576415815360526,0.0021551724137931034,0.0003982281741476132,upregulated,red,,circle,30
YALI0E21824g,2,0.0,0.0021551724137931034,0.0006278455585772198,downregulated,darkblue,,circle,30
YALI0A16291g,2,0.0,0.0021551724137931034,0.00029455674468646534,changed_regulation,green,,circle,30
YALI0F31405g,2,0.0,0.0021551724137931034,1.7171704057657602e-09,changed_regulation,green,,circle,30
YALI0D06930g,2,0.0,0.0010775862068965517,1.593719275583573e-32,highly_expressed,orange,,circle,30
YALI0F31053g,2,0.0,0.0010775862068965517,1.593719275583573e-32,lowly_expressed,lightblue,,circle,30
YALI0E16016g,2,2.3383879135640747e-05,0.003232758620689655,0.00010050693425883206,lowly_expressed,lightblue,,circle,30
YALI0F09053g,2,0.0,0.0021551724137931034,1.6562349319390727e-05,highly_expressed,orange,,circle,30
YALI0B20240g,2,0.00016428184492013059,0.003232758620689655,0.0008918391513514787,highly_expressed,orange,,circle,30
YALI0C17391g,2,0.00376603707825154,0.004310344827586207,1.556545797703205e-05,highly_expressed,orange,,circle,30
YALI0C08723g,2,2.8618453870564097e-05,0.003232758620689655,4.929640447770733e-05,highly_expressed,orange,,circle,30
YALI0C05797g,2,0.008700339479977594,0.00646551724137931,0.00010167234400519732,highly_expressed,orange,,circle,30
YALI0D25146g,2,0.0042189178033162624,0.0075431034482758615,2.2840252158002345e-05,highly_expressed,orange,,circle,30
YALI0F08283g,2,4.047136702639746e-05,0.0075431034482758615,0.0038203782796783613,downregulated,darkblue,,circle,30
YALI0E03872g,2,0.0,0.0021551724137931034,0.0014412963350041515,downregulated,darkblue,,circle,30
YALI0C19195g,2,4.363747908423892e-06,0.00646551724137931,0.0043438707924718595,downregulated,darkblue,,circle,30
YALI0F30261g,2,0.0005340856470078323,0.014008620689655173,0.0071066606860408586,downregulated,darkblue,,circle,30
YALI0F16115g,2,0.0,0.0010775862068965517,1.4366747522423236e-05,lowly_expressed,lightblue,,circle,30
YALI0F18106g,2,0.0006593624945390609,0.015086206896551723,0.03002461765824383,upregulated,red,,circle,30
YALI0B15642g,2,1.8820532714071378e-06,0.003232758620689655,0.002189705014695923,downregulated,darkblue,,circle,30
YALI0C18689g,2,0.0011538817279800357,0.04310344827586207,0.09043393050530982,downregulated,darkblue,,circle,30
YALI0E29865g,2,0.0012745820699792336,0.030172413793103446,0.045688900739460754,downregulated,darkblue,,circle,30
YALI0B22440g,2,0.005588401299234879,0.004310344827586207,0.00401498571606745,lowly_expressed,lightblue,,circle,30
YALI0A16698g,2,0.004409339215137491,0.004310344827586207,9.600038404730416e-05,lowly_expressed,lightblue,,circle,30
YALI0E21802g,2,3.7858242590509827e-06,0.0021551724137931034,1.5474007967725273e-05,upregulated,red,,circle,30
YALI0E26851g,2,0.00023533075650321504,0.015086206896551723,0.008124912191822067,downregulated,darkblue,,circle,30
YALI0F30547g,2,0.001918200432780545,0.0021551724137931034,2.9540202588331068e-05,lowly_expressed,lightblue,,circle,30
YALI0F04213g,2,0.001927168751633029,0.003232758620689655,1.1133539089505712e-06,lowly_expressed,lightblue,,circle,30
YALI0E03982g,2,0.0,0.003232758620689655,0.002319111669959854,downregulated,darkblue,,circle,30
YALI0C03201g,2,0.0,0.003232758620689655,0.002230818070486144,changed_regulation,green,,circle,30
YALI0C22968g,2,0.0013939227070402628,0.023706896551724137,0.04001644008663283,upregulated,red,,circle,30
YALI0E01672g,2,0.0022257456874796304,0.040948275862068964,0.06986055055253658,upregulated,red,,circle,30
P13647,2,0.005772508032257958,0.01939655172413793,0.035094055397978836,downregulated,darkblue,,circle,30
YALI0D03465g,2,0.0009145691943160522,0.029094827586206896,0.05784178716666197,downregulated,darkblue,,circle,30
YALI0C05951g,2,0.00389305261389583,0.030172413793103446,0.06114928139106333,changed_regulation,green,,circle,30
YALI0C05500g,2,0.00818560464217047,0.03556034482758621,0.05397087479176208,downregulated,darkblue,,circle,30
YALI0B05456g,2,0.001439636461942504,0.011853448275862068,0.010621821502059432,downregulated,darkblue,,circle,30
YALI0D16423g,2,0.0,0.0,1.899861425857035e-39,changed_regulation,green,,circle,30
