Gene,MT_t1_rep1,MT_t1_rep2,MT_t2_rep1,MT_t2_rep2,WT_t1_rep1,WT_t1_rep2,WT_t1_rep3,WT_t2_rep1,WT_t2_rep2
YALI0D23947g,33.94204491,32.88364739,115.5085706,145.71084059999998,3.454683123,4.2545201630000005,4.069019554,5.175084721,5.950657389
YALI0D23969g,27.02571464,29.63563483,37.616151200000004,32.96857561,29.83723902,43.18235733,39.70192334,26.66464786,32.84804281
YALI0D23991g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0D24013r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0D24035g,12.81266621,14.37957223,12.81938055,11.74886711,17.45153707,22.05656078,20.54585391,16.48875995,20.29653073
YALI0D24057g,47.83173784,46.99543325,47.42405901,45.06881273,62.64205404,62.95210008,59.61368018,53.21976572,58.71564156
YALI0D24079g,6.816077535,7.7233692,7.565644196,5.96461227,5.029316629,9.574163033,8.912372146000001,5.322766956000001,6.591373459
YALI0D24101g,112.064121,117.9772629,179.96730449999998,138.53886740000002,82.10804828,108.9555578,124.96695729999999,114.9374285,100.6495297
YALI0D24123g,15.49476963,18.07242776,22.75966596,19.73018218,14.438781599999999,17.10523959,16.81046313,16.01648368,17.418132500000002
YALI0D24145g,0.14076751099999998,0.290653826,0.0,0.49572816,0.354878345,0.942171038,0.299640098,0.292874766,0.589126802
YALI0D24167g,22.1281265,22.21464476,40.58055468,39.64542307,25.96913493,19.48867584,21.38552849,31.90966375,33.4130235
YALI0D24189g,61.08289183,61.64021519,71.75017752,50.02089878,114.5271423,140.97458600000002,145.7061361,87.30492705,147.0269466
YALI0D24211g,58.12608391,55.30485994,50.5750208,37.72749621,46.898127200000005,50.34475745,59.16377626,38.905105999999996,51.28303801
YALI0D24233g,31.39705097,36.09890084,34.74885562,26.656319399999997,13.57827718,18.322119,18.95628892,14.44094935,17.83322057
YALI0D24255r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0D24277g,9.63313278,8.480357058,10.7282475,7.201544365,9.914954723,11.83550662,13.617180800000002,14.52676697,17.501376699999998
YALI0D24299g,468.63044060000004,466.9677294,503.33534689999993,470.9906103,502.67408509999996,489.6103682,511.90350480000006,443.314008,492.4349121
YALI0D24321g,84.76493065,84.97489092,117.3665834,111.9880607,89.4995491,96.35452987,97.30426468,80.4453168,102.6396528
YALI0D24343g,110.04997649999999,110.1722567,116.94839879999999,96.92154361,105.80639009999999,103.8444146,117.9232821,80.86486959,116.6597692
YALI0D24365g,2.328398904,4.245698851,4.883939861,4.161291886,4.497754426,4.663118524,4.8704463339999995,7.20363452,6.927120603
YALI0D24387g,3501.1964450000005,3351.81351,3099.68481,2893.307315,3053.0862420000003,2494.939849,2665.054847,2948.26044,2772.742621
YALI0D24409g,367.3617595,434.6049284,563.2528937999999,527.7118213,415.55953910000005,403.14819589999996,468.14836030000004,325.3779182,472.98493080000003
YALI0D24431g,840.1335775,957.7533827,519.5700244,452.49460039999997,1362.607424,1269.339136,1339.4489999999998,635.8002414,1588.539142
YALI0D24453g,30.40040653,32.33287427,35.01027713,29.9753998,21.7183539,28.678673600000003,32.34926365,23.91237542,27.62444651
YALI0D24475g,278.5753405,247.16060819999998,235.4394423,206.4449546,334.6248235,492.78169060000005,423.992003,404.295078,419.4111842
YALI0D24497g,51.11409547,48.32331499,41.35486491,32.66746149,43.46398365,58.82659837,61.24876334,32.43422165,52.28708584
YALI0D24519g,42.37972808,42.27514953,35.82631513,36.61862545,53.68541059,56.29093141,52.97348620000001,50.65374753,62.66544669
YALI0D24541g,23.589249300000002,19.6053364,45.51091452,39.81078458,26.74914239,29.30128076,27.55361382,39.10712262,32.64414015
YALI0D24563g,90.2178978,91.87567440000001,91.79648291,77.72581752,78.11717311,71.32073243,66.78549728,66.12693822,76.40575964
YALI0D24585g,237.802375,270.45531760000006,196.445171,191.85410019999998,347.1729541,397.0084237,436.442538,358.07678960000004,361.820175
YALI0D24607g,0.291589844,0.10034477300000001,0.10841421400000001,0.26329884,0.245035047,0.312262401,0.120688373,0.278056697,0.12845622
YALI0D24629g,303.6831493,371.69816539999994,290.6231293,255.92647230000003,368.326366,376.1940191,403.7053294,360.8404292,390.5609956
YALI0D24651g,45.07404877,47.47295626,48.09142168,42.37774363,45.25403746,55.88040835,61.54731817,35.95379186,52.19981565
YALI0D24673g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0D24728g,17.69629466,19.17689442,15.555624100000001,12.88929708,20.41059876,31.21876972,29.66508655,21.30453725,25.83998278
YALI0D24750g,75.68191528,92.79672777,138.76103769999997,128.5379112,143.40527590000002,144.5084466,158.0483969,134.47025259999998,142.3522144
YALI0D24772g,16.48604119,16.290588,19.17096878,16.84302425,8.620207309,10.28464242,11.41897681,8.357256541,13.71846554
YALI0D24794t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0D24816g,66.48248448,68.25557104,143.8736498,125.61849070000001,94.32559667,72.87218352,100.6813259,22.03166942,59.06281777
YALI0D24830g,8.814786795,9.585145864,9.783759153,6.302395593,4.553748669,6.557510425,6.292884006,5.223797263,5.060947711
YALI0D24849g,1.224677346,4.495445842,1.8213587880000002,1.916815554,0.571748444,0.7286122690000001,1.7379125690000001,0.566224547,0.719354832
YALI0D24860g,18.20934397,18.85022177,26.51456854,23.00178665,18.31674106,17.67215941,24.48876801,17.29558618,25.54799585
YALI0D24904g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0D24926g,31.71940891,36.61387052,51.60648262,52.41897232,48.13104905,50.55399577,53.89036913,38.24779264,50.58109951
YALI0D24948g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0D24970g,65.64270573,65.59028386,58.57489862,41.77070013,85.05505775,98.70566461,112.42957460000001,93.49238393,79.91478832
YALI0D24992g,75.01148742,77.04597123,81.4488883,75.05991676,108.94487930000001,100.002034,117.85219609999999,86.69207475,107.313129
YALI0D25014g,32.32465106,39.08888666,201.1912102,147.8497465,32.53499213,40.86034384,51.37574207,71.94830343,72.75944539
YALI0D25036g,147.84088400000002,143.4786116,160.9638407,184.0973851,117.9823447,132.7442994,110.9959629,137.04354619999998,127.93387870000001
YALI0D25058g,84.04207840000001,85.04744273,95.80681419,88.75248306,87.24146899,91.32386078,94.58070969,71.62480789,93.6283211
YALI0D25080g,34.12667969,32.2639039,30.31896031,25.12448905,46.06061245,44.66304356,47.13028139,39.46308889,40.00314675
YALI0D25102g,60.89958811,63.68780672,55.23733773,60.654644499999996,78.22029456,87.60703753,81.80695143,76.12418357,77.91523179
YALI0D25124g,22.65653089,24.84922528,17.89134748,15.20976129,20.2926717,34.01498356,36.56300673,19.38774628,23.82171193
YALI0D25146g,29.91529558,31.14764478,30.56467716,24.60527658,38.16420863,39.41336995,38.74096767,34.70337168,37.17603291
YALI0D25168g,1061.933251,1212.286405,654.0986813999999,772.1983872999999,710.5705767000001,795.5522388999999,783.3865281000001,648.3370756,649.9269588
YALI0D25190g,105.57133859999999,105.00485259999998,124.76616399999999,107.3316746,91.96040735,88.33744552,102.62521,81.88182777,111.8901575
YALI0D25212g,26.22658089,33.73174752,20.990300899999998,20.58142448,25.06847234,30.09031199,29.47893206,20.36004587,30.9661896
YALI0D25234g,61.17931595,64.0056623,57.51275033,51.01218574,55.03301615,57.9806601,58.17555881,49.59824377,61.28134147
YALI0D25256g,78.20228834,79.85932736,77.87954625,88.53502796,98.91592507,101.4043931,104.7720484,78.12875457,114.5334229
YALI0D25278g,141.7371334,155.21371630000002,175.8057018,186.57245319999998,322.31019100000003,285.36634530000003,286.7859569,242.10553969999998,371.1720019
