Gene,Class,Feature
YALI0C08657g,control_upregulated,
YALI0C08811g,changed_regulation,
YALI0C08833g,control_overexpressed,
YALI0C08855g,control_upregulated,
YALI0C08960g,control_upregulated,
YALI0C08965g,case_overexpressed,
YALI0C09031g,changed_regulation,
YALI0C09119g,control_overexpressed,
YALI0C09284g,control_overexpressed,
YALI0C09350g,control_overexpressed,
YALI0C09460g,changed_regulation,
YALI0C09548g,control_overexpressed,
YALI0C09570g,changed_regulation,
YALI0C09614g,control_overexpressed,
YALI0C09636g,changed_regulation,
YALI0C09658g,changed_regulation,
YALI0C09801g,control_overexpressed,
YALI0C09823g,changed_regulation,
YALI0C09904g,changed_regulation,
YALI0C09988g,changed_regulation,
YALI0C10010g,changed_regulation,Transcription_Factor
YALI0C10032g,case_upregulated,
YALI0C10135g,control_overexpressed,
YALI0C10142g,changed_regulation,
YALI0C10208g,changed_regulation,
YALI0C10230g,case_upregulated,
YALI0C10252g,case_upregulated,
YALI0C10311g,case_overexpressed,
YALI0C10428g,case_upregulated,
YALI0C10516g,control_overexpressed,
YALI0C10648g,control_overexpressed,
YALI0C10780g,control_overexpressed,
YALI0C10824g,control_upregulated,
YALI0C10923g,control_overexpressed,
YALI0C10945g,case_upregulated,
YALI0C10967g,changed_regulation,
YALI0C11055g,case_overexpressed,
YALI0C11165g,control_overexpressed,
YALI0C11319g,changed_regulation,
YALI0C11341g,case_upregulated,
YALI0C11385g,control_overexpressed,
YALI0C11583g,case_overexpressed,
YALI0C11649g,control_upregulated,
YALI0C11671g,case_upregulated,
YALI0C11781g,changed_regulation,
YALI0C11803g,control_overexpressed,
YALI0C11836g,changed_regulation,
YALI0C11858g,control_overexpressed,Transcription_Factor
YALI0C11968g,case_upregulated,
YALI0C12034g,case_upregulated,
YALI0C12166g,changed_regulation,
YALI0C12430g,changed_regulation,
YALI0C12496g,changed_regulation,
YALI0C12573g,control_upregulated,
YALI0C12595g,case_overexpressed,
YALI0C12617g,changed_regulation,
YALI0C12859g,changed_regulation,
YALI0C12881g,changed_regulation,
YALI0C12918g,changed_regulation,
YALI0C12947g,control_overexpressed,
YALI0C13002g,changed_regulation,Mutated_Gene
YALI0C13178g,control_overexpressed,Transcription_Factor
YALI0C13244g,changed_regulation,
YALI0C13420g,changed_regulation,
YALI0C13442g,control_upregulated,
YALI0C13508g,case_overexpressed,
YALI0C13552g,changed_regulation,
YALI0C13750g,case_overexpressed,Transcription_Factor
YALI0C13860g,control_overexpressed,
YALI0C13882g,changed_regulation,
YALI0C13904g,control_overexpressed,
YALI0C13926g,case_overexpressed,
YALI0C13992g,changed_regulation,
YALI0C14036g,control_upregulated,
YALI0C14058g,control_upregulated,
YALI0C14124g,case_upregulated,
YALI0C14146g,changed_regulation,
YALI0C14190g,case_upregulated,
YALI0C14344g,control_overexpressed,
YALI0C14388g,case_overexpressed,
YALI0C14410g,control_upregulated,
YALI0C14476g,control_upregulated,
YALI0C14542g,control_overexpressed,
YALI0C14564g,changed_regulation,
YALI0C14630g,case_overexpressed,
YALI0C14718g,changed_regulation,
YALI0C14740g,control_overexpressed,
YALI0C14762g,changed_regulation,
YALI0C14784g,changed_regulation,
YALI0C14806g,control_overexpressed,
YALI0C14960g,control_overexpressed,
YALI0C15004g,control_overexpressed,
YALI0C15026g,control_overexpressed,
YALI0C15048g,control_overexpressed,
YALI0C15092g,case_overexpressed,
YALI0C15202g,control_overexpressed,Transcription_Factor
YALI0C15224g,case_overexpressed,
YALI0C15230g,changed_regulation,
YALI0C15237g,control_overexpressed,
YALI0C15246g,control_overexpressed,
YALI0C15290g,control_upregulated,
YALI0C15323g,changed_regulation,
YALI0C15400g,case_upregulated,
YALI0C15554g,case_overexpressed,
YALI0C15653g,changed_regulation,
YALI0C15741g,control_overexpressed,
YALI0C15939g,case_overexpressed,
YALI0C16148g,case_overexpressed,
YALI0C16247g,control_overexpressed,Mutated_Gene
YALI0C16368g,changed_regulation,
YALI0C16390g,control_overexpressed,
YALI0C16456g,control_overexpressed,
YALI0C16478g,control_upregulated,
YALI0C16500g,control_overexpressed,
YALI0C16621g,case_overexpressed,
YALI0C16643g,control_overexpressed,
YALI0C16731g,control_overexpressed,
YALI0C16797g,control_overexpressed,
YALI0C16841g,control_overexpressed,
YALI0C16863g,changed_regulation,Transcription_Factor
YALI0C16885g,changed_regulation,
YALI0C16929g,case_overexpressed,
YALI0C16951g,control_overexpressed,
YALI0C16995g,control_overexpressed,
YALI0C17083g,changed_regulation,
YALI0C17237g,case_overexpressed,
YALI0C17347g,control_overexpressed,
YALI0C17369g,changed_regulation,
YALI0C17391g,control_overexpressed,
YALI0C17567g,case_overexpressed,
YALI0C17589g,changed_regulation,
YALI0C17655g,control_overexpressed,
YALI0C17831g,changed_regulation,
YALI0C18051g,control_overexpressed,
YALI0C18095g,control_upregulated,
YALI0C18161g,control_upregulated,
YALI0C18263g,control_overexpressed,
YALI0C18315g,control_overexpressed,
YALI0C18359g,changed_regulation,
YALI0C18469g,control_overexpressed,
YALI0C18475g,changed_regulation,
YALI0C18481g,changed_regulation,
YALI0C18513g,control_overexpressed,
YALI0C18557g,control_overexpressed,
YALI0C18645g,control_overexpressed,Transcription_Factor
YALI0C18733g,control_upregulated,
YALI0C18777g,changed_regulation,
YALI0C18799g,changed_regulation,
YALI0C19041g,changed_regulation,
YALI0C19063g,control_overexpressed,Transcription_Factor
YALI0C19096g,changed_regulation,
YALI0C19107g,case_overexpressed,
YALI0C19151g,control_overexpressed,Transcription_Factor
YALI0C19195g,case_upregulated,
YALI0C19338g,changed_regulation,
YALI0C19426g,control_upregulated,
YALI0C19602g,control_overexpressed,
YALI0C19624g,case_upregulated,
YALI0C19682g,control_upregulated,
YALI0C19778g,changed_regulation,
YALI0C19800g,control_overexpressed,
YALI0C19822g,case_overexpressed,
YALI0C19866g,case_upregulated,
YALI0C20053g,control_overexpressed,
YALI0C20075g,control_upregulated,
YALI0C20119g,changed_regulation,
YALI0C20141g,control_overexpressed,
YALI0C20265g,control_overexpressed,
YALI0C20295g,case_overexpressed,
YALI0C20449g,changed_regulation,
YALI0C20625g,case_upregulated,
YALI0C20647g,control_overexpressed,
YALI0C20669g,case_overexpressed,
YALI0C20889g,control_upregulated,
YALI0C20911g,case_overexpressed,
YALI0C20933g,control_overexpressed,
YALI0C20955g,changed_regulation,
YALI0C20977g,control_overexpressed,
YALI0C21021g,case_upregulated,
YALI0C21109g,control_upregulated,
YALI0C21252g,control_overexpressed,
YALI0C21296g,changed_regulation,
YALI0C21318g,control_overexpressed,
YALI0C21340g,control_overexpressed,
YALI0C21362g,control_overexpressed,
YALI0C21428g,changed_regulation,
YALI0C21472g,control_overexpressed,
YALI0C21494g,changed_regulation,
YALI0C21516g,case_overexpressed,
YALI0C21538g,changed_regulation,
YALI0C21582g,control_overexpressed,
YALI0C21604g,case_upregulated,
YALI0C21626g,control_upregulated,
YALI0C21648g,control_overexpressed,
YALI0C21758g,changed_regulation,
YALI0C21780g,control_upregulated,
YALI0C21789g,changed_regulation,
YALI0C21978g,control_overexpressed,
YALI0C22000g,changed_regulation,
YALI0C22044g,control_overexpressed,
YALI0C22088g,case_overexpressed,
YALI0C22143g,changed_regulation,
YALI0C22209g,control_upregulated,
YALI0C22275g,control_overexpressed,
YALI0C22341g,changed_regulation,
YALI0C22394g,control_overexpressed,
YALI0C22462g,changed_regulation,
YALI0C22506g,control_overexpressed,
YALI0C22572g,changed_regulation,
YALI0C22719g,control_upregulated,
YALI0C22748g,changed_regulation,
YALI0C22836g,case_overexpressed,
YALI0C22858g,control_upregulated,
YALI0C22880g,changed_regulation,
YALI0C22924g,control_overexpressed,
YALI0C22946g,changed_regulation,
YALI0C22968g,case_upregulated,
YALI0C22990g,control_overexpressed,Transcription_Factor
YALI0C23078g,case_upregulated,
YALI0C23122g,case_overexpressed,
YALI0C23188g,case_overexpressed,
YALI0C23210g,changed_regulation,
YALI0C23276g,changed_regulation,
YALI0C23320g,changed_regulation,
YALI0C23364g,case_upregulated,
YALI0C23386g,changed_regulation,
YALI0C23408g,changed_regulation,
YALI0C23540g,case_overexpressed,
YALI0C23562g,changed_regulation,
YALI0C23617g,changed_regulation,
YALI0C23639g,control_overexpressed,
YALI0C23705g,case_overexpressed,
YALI0C23771g,control_upregulated,
YALI0C23815g,case_overexpressed,
YALI0C23859g,changed_regulation,
YALI0C23903g,case_upregulated,
YALI0C23969g,case_upregulated,
YALI0C23991g,changed_regulation,
YALI0C24013g,control_overexpressed,
YALI0C24079g,control_upregulated,
YALI0C24101g,case_upregulated,
YALI0C24145g,changed_regulation,
YALI0C24321g,case_overexpressed,
YALI0C24376g,control_overexpressed,
YALI0C24420g,case_overexpressed,
YALI0D00132g,changed_regulation,
YALI0D00154g,case_overexpressed,
YALI0D00198g,changed_regulation,
YALI0D00253g,control_overexpressed,
YALI0D00297g,control_upregulated,
YALI0D00407g,control_overexpressed,
YALI0D00451g,changed_regulation,
YALI0D00495g,case_overexpressed,
YALI0D00561g,control_upregulated,
YALI0D00605g,case_overexpressed,
YALI0D00627g,case_upregulated,
YALI0D00737g,control_upregulated,
YALI0D00759g,changed_regulation,
YALI0D00825g,case_overexpressed,
YALI0D00891g,control_upregulated,
YALI0D00957g,changed_regulation,
YALI0D01001g,control_upregulated,
YALI0D01045g,case_upregulated,
YALI0D01067g,control_overexpressed,
YALI0D01089g,case_overexpressed,
YALI0D01111g,control_overexpressed,
YALI0D01155g,changed_regulation,
YALI0D01243g,case_overexpressed,
YALI0D01265g,changed_regulation,
YALI0D01287g,case_overexpressed,
YALI0D01375g,case_upregulated,
YALI0D01419g,case_upregulated,Transcription_Factor
YALI0D01441g,case_upregulated,
YALI0D01463g,changed_regulation,Transcription_Factor
YALI0D01485g,changed_regulation,
YALI0D01573g,changed_regulation,Transcription_Factor
YALI0D01606g,case_upregulated,
YALI0D01716g,case_overexpressed,
YALI0D01738g,case_overexpressed,
YALI0D01782g,changed_regulation,
YALI0D01980g,control_overexpressed,
YALI0D02046g,changed_regulation,
YALI0D02079g,changed_regulation,
YALI0D02167g,changed_regulation,
YALI0D02475g,control_overexpressed,Transcription_Factor
YALI0D02497g,changed_regulation,
YALI0D02563g,changed_regulation,
YALI0D02585g,control_overexpressed,
YALI0D02607g,control_overexpressed,
YALI0D02629g,case_overexpressed,
YALI0D02651g,control_upregulated,
YALI0D02695g,case_overexpressed,
YALI0D02717g,control_overexpressed,
YALI0D02761g,changed_regulation,
YALI0D02783g,control_upregulated,Transcription_Factor
YALI0D02871g,control_overexpressed,
YALI0D02937g,control_upregulated,
YALI0D03069g,changed_regulation,
YALI0D03135g,changed_regulation,
YALI0D03245g,case_overexpressed,
YALI0D03267g,control_upregulated,
YALI0D03333g,control_overexpressed,
YALI0D03465g,case_upregulated,
YALI0D03597g,case_overexpressed,
YALI0D03619g,control_overexpressed,
YALI0D03641g,changed_regulation,
YALI0D03740g,changed_regulation,
YALI0D03784g,changed_regulation,
YALI0D03949g,changed_regulation,
YALI0D03960g,changed_regulation,
YALI0D04004g,control_overexpressed,
YALI0D04026g,control_upregulated,
YALI0D04092g,changed_regulation,
YALI0D04136g,case_overexpressed,
YALI0D04158g,case_upregulated,
YALI0D04224g,control_overexpressed,
YALI0D04268g,control_overexpressed,
YALI0D04422g,changed_regulation,
YALI0D04466g,case_overexpressed,Transcription_Factor
YALI0D04488g,case_upregulated,
YALI0D04554g,case_upregulated,
YALI0D04741g,case_upregulated,
YALI0D04763g,changed_regulation,
YALI0D04785g,changed_regulation,Transcription_Factor
YALI0D04851g,control_overexpressed,
YALI0D04873g,control_overexpressed,
YALI0D04884g,control_overexpressed,
YALI0D04939g,changed_regulation,
YALI0D04961g,control_overexpressed,
YALI0D04983g,case_overexpressed,
YALI0D05005g,control_overexpressed,Transcription_Factor
YALI0D05041g,changed_regulation,Transcription_Factor
YALI0D05379g,changed_regulation,
YALI0D05467g,control_upregulated,
YALI0D05489g,changed_regulation,
YALI0D05511g,control_upregulated,
YALI0D05533g,control_overexpressed,
YALI0D05547g,changed_regulation,
YALI0D05676g,control_overexpressed,
YALI0D05687g,control_overexpressed,
YALI0D05697g,control_upregulated,
YALI0D05731g,changed_regulation,
YALI0D05797g,case_overexpressed,
YALI0D05841g,control_overexpressed,
YALI0D05863g,case_upregulated,
YALI0D05995g,case_upregulated,
YALI0D06039g,case_overexpressed,
YALI0D06061g,control_overexpressed,
YALI0D06149g,case_overexpressed,
YALI0D06303g,changed_regulation,
YALI0D06347g,changed_regulation,
YALI0D06391g,control_overexpressed,
YALI0D06413g,changed_regulation,
YALI0D06435g,changed_regulation,
YALI0D06479g,case_overexpressed,
YALI0D06501g,control_overexpressed,
YALI0D06633g,control_overexpressed,
YALI0D06688g,control_overexpressed,
YALI0D06754g,changed_regulation,
YALI0D06776g,changed_regulation,
YALI0D06820g,control_overexpressed,
YALI0D06842g,changed_regulation,
YALI0D06952g,control_overexpressed,Transcription_Factor
YALI0D06974g,control_overexpressed,
YALI0D06996g,case_overexpressed,
YALI0D07018g,control_upregulated,
YALI0D07062g,case_upregulated,
YALI0D07084g,case_upregulated,
YALI0D07106g,control_upregulated,
YALI0D07150g,control_overexpressed,
YALI0D07194g,control_upregulated,
YALI0D07216g,control_upregulated,
YALI0D07238g,control_upregulated,
YALI0D07260g,changed_regulation,
YALI0D07282g,changed_regulation,
YALI0D07304g,case_overexpressed,
YALI0D07326g,control_overexpressed,
YALI0D07392g,case_overexpressed,
YALI0D07480g,case_overexpressed,
YALI0D07535g,changed_regulation,
YALI0D07546g,control_overexpressed,
YALI0D07568g,case_overexpressed,
YALI0D07612g,control_overexpressed,
YALI0D07634g,case_upregulated,
YALI0D07700g,changed_regulation,
YALI0D07744g,case_overexpressed,Transcription_Factor
YALI0D07766g,changed_regulation,
YALI0D07788g,changed_regulation,
YALI0D07810g,changed_regulation,
YALI0D07854g,changed_regulation,
YALI0D07876g,changed_regulation,
YALI0D07898g,changed_regulation,
YALI0D07920g,control_overexpressed,
YALI0D07942g,control_overexpressed,
YALI0D07986g,case_upregulated,
YALI0D08052g,changed_regulation,
YALI0D08118g,changed_regulation,
YALI0D08140g,changed_regulation,
YALI0D08206g,case_overexpressed,
YALI0D08228g,case_overexpressed,
YALI0D08250g,changed_regulation,
YALI0D08272g,case_upregulated,
YALI0D08272g,case_upregulated,
YALI0D08316g,changed_regulation,
YALI0D08338g,changed_regulation,
YALI0D08404g,changed_regulation,
YALI0D08536g,changed_regulation,
YALI0D08558g,case_upregulated,
YALI0D08624g,control_upregulated,
YALI0D08646g,control_overexpressed,
YALI0D08668g,changed_regulation,
YALI0D08712g,changed_regulation,
YALI0D08734g,control_upregulated,
YALI0D08756g,control_overexpressed,
YALI0D08778g,changed_regulation,
YALI0D08822g,control_overexpressed,
YALI0D08866g,case_upregulated,
YALI0D08910g,changed_regulation,
YALI0D08932g,changed_regulation,
YALI0D09086g,control_overexpressed,
YALI0D09141g,control_overexpressed,
YALI0D09163g,control_upregulated,
YALI0D09273g,control_upregulated,
YALI0D09333g,changed_regulation,
YALI0D09339g,changed_regulation,
YALI0D09361g,control_overexpressed,
YALI0D09383g,changed_regulation,
YALI0D09427g,case_upregulated,
YALI0D09625g,control_upregulated,
YALI0D09691g,changed_regulation,
YALI0D09713g,changed_regulation,
YALI0D09757g,changed_regulation,Transcription_Factor
YALI0D09823g,case_upregulated,
YALI0D09933g,control_overexpressed,
YALI0D09955g,control_upregulated,
YALI0D10065g,control_upregulated,
YALI0D10087g,control_upregulated,
YALI0D10109g,changed_regulation,
YALI0D10131g,changed_regulation,
YALI0D10153g,changed_regulation,
YALI0D10175g,changed_regulation,
YALI0D10263g,changed_regulation,
YALI0D10274g,changed_regulation,
YALI0D10285g,control_upregulated,Transcription_Factor
YALI0D10329g,control_overexpressed,
YALI0D10593g,case_overexpressed,
YALI0D10813g,changed_regulation,
YALI0D10835g,case_overexpressed,
YALI0D10901g,changed_regulation,
YALI0D10945g,changed_regulation,
YALI0D10989g,changed_regulation,
YALI0D11000g,changed_regulation,
YALI0D11044g,changed_regulation,
YALI0D11066g,case_overexpressed,
YALI0D11088g,changed_regulation,
YALI0D11125g,control_overexpressed,
YALI0D11176g,changed_regulation,
YALI0D11264g,case_upregulated,
YALI0D11286g,control_overexpressed,
YALI0D11330g,case_upregulated,
YALI0D11352g,control_upregulated,
YALI0D11374g,control_overexpressed,
YALI0D11396g,changed_regulation,
YALI0D11440g,control_overexpressed,
YALI0D11484g,control_upregulated,
YALI0D11594g,control_upregulated,
YALI0D11616g,case_upregulated,
YALI0D11627g,changed_regulation,
YALI0D11660g,case_upregulated,
YALI0D11682g,control_overexpressed,
YALI0D11814g,case_upregulated,
YALI0D11880g,control_overexpressed,
YALI0D11924g,control_overexpressed,
YALI0D11990g,control_overexpressed,
YALI0D12078g,control_overexpressed,
YALI0D12122g,control_upregulated,
YALI0D12166g,control_overexpressed,
YALI0D12232g,changed_regulation,
YALI0D12342g,changed_regulation,
YALI0D12364g,changed_regulation,
YALI0D12386g,case_upregulated,
YALI0D12400g,case_upregulated,
YALI0D12408g,changed_regulation,
YALI0D12474g,control_overexpressed,
YALI0D12496g,control_overexpressed,
YALI0D12584g,case_upregulated,
YALI0D12606g,control_overexpressed,
YALI0D12628g,changed_regulation,Transcription_Factor
YALI0D12683g,control_upregulated,
YALI0D12705g,control_overexpressed,
YALI0D12749g,changed_regulation,
YALI0D12771g,control_upregulated,
YALI0D12793g,control_overexpressed,
YALI0D12815g,changed_regulation,
YALI0D12837g,control_upregulated,
YALI0D12859g,control_overexpressed,
YALI0D12881g,control_overexpressed,
YALI0D13024g,changed_regulation,
YALI0D13046g,control_overexpressed,
YALI0D13156g,control_overexpressed,
YALI0D13442g,case_upregulated,
YALI0D13486g,changed_regulation,
YALI0D13508g,changed_regulation,
YALI0D13596g,case_overexpressed,
YALI0D13640g,changed_regulation,
YALI0D13706g,changed_regulation,
YALI0D13794g,changed_regulation,
YALI0D13838g,control_upregulated,
YALI0D14080g,control_upregulated,
YALI0D14102g,changed_regulation,
YALI0D14630g,changed_regulation,
YALI0D14784g,changed_regulation,
YALI0D14916g,control_overexpressed,
YALI0D15026g,control_overexpressed,
YALI0D15048g,control_overexpressed,
YALI0D15092g,changed_regulation,
YALI0D15114g,changed_regulation,
YALI0D15136g,case_overexpressed,
YALI0D15158g,control_overexpressed,
YALI0D15268g,case_upregulated,
YALI0D15304g,changed_regulation,
YALI0D15334g,changed_regulation,Transcription_Factor
YALI0D15400g,case_overexpressed,
YALI0D15444g,control_overexpressed,
YALI0D15532g,case_overexpressed,
YALI0D15576g,changed_regulation,
YALI0D15598g,control_upregulated,
YALI0D15620g,control_upregulated,
YALI0D15642g,control_upregulated,
YALI0D15664g,case_overexpressed,
YALI0D15686g,control_upregulated,
YALI0D15752g,control_overexpressed,
YALI0D15774g,control_upregulated,
YALI0D15796g,control_upregulated,
YALI0D15818g,changed_regulation,
YALI0D15862g,changed_regulation,
YALI0D15928g,case_upregulated,
YALI0D16247g,case_overexpressed,
YALI0D16401g,control_overexpressed,
YALI0D16423g,case_upregulated,
YALI0D16687g,control_overexpressed,
YALI0D16709g,changed_regulation,
YALI0D16753g,case_upregulated,
YALI0D16797g,case_upregulated,
YALI0D16885g,control_overexpressed,
YALI0D16929g,control_upregulated,
YALI0D16940g,changed_regulation,
YALI0D17028g,changed_regulation,
YALI0D17050g,control_overexpressed,
YALI0D17072g,changed_regulation,
YALI0D17160g,changed_regulation,
YALI0D17182g,changed_regulation,
YALI0D17204g,control_overexpressed,
YALI0D17446g,case_overexpressed,
YALI0D17468g,case_overexpressed,
YALI0D17512g,case_overexpressed,
YALI0D17534g,changed_regulation,
YALI0D17578g,changed_regulation,
YALI0D17600g,changed_regulation,
YALI0D17622g,changed_regulation,
YALI0D17666g,changed_regulation,
YALI0D17688g,changed_regulation,
YALI0D17710g,changed_regulation,
YALI0D17798g,changed_regulation,
YALI0D17864g,case_overexpressed,
YALI0D17930g,case_overexpressed,
YALI0D18062g,changed_regulation,
YALI0D18084g,changed_regulation,
YALI0D18403g,control_overexpressed,
YALI0D18436g,control_overexpressed,
YALI0D18502g,control_overexpressed,
YALI0D18546g,changed_regulation,
YALI0D18590g,control_upregulated,
YALI0D18634g,control_overexpressed,
YALI0D18678g,control_overexpressed,Transcription_Factor
YALI0D18700g,control_upregulated,
YALI0D18766g,control_overexpressed,
YALI0D18788g,changed_regulation,
YALI0D18810g,case_overexpressed,
YALI0D18854g,control_overexpressed,
YALI0D18898g,changed_regulation,
YALI0D18964g,changed_regulation,
YALI0D18986g,changed_regulation,
YALI0D19030g,control_upregulated,
YALI0D19096g,case_upregulated,
YALI0D19118g,changed_regulation,
YALI0D19140g,control_overexpressed,
YALI0D19228g,changed_regulation,
YALI0D19316g,case_overexpressed,
YALI0D19338g,case_overexpressed,
YALI0D19448g,changed_regulation,
YALI0D19470g,changed_regulation,
YALI0D19492g,control_upregulated,
YALI0D19514g,control_upregulated,
YALI0D19558g,control_overexpressed,
YALI0D19602g,changed_regulation,
YALI0D19624g,changed_regulation,
YALI0D19734g,case_overexpressed,
YALI0D19756g,case_overexpressed,
YALI0D19822g,control_upregulated,
YALI0D19844g,changed_regulation,
YALI0D19954g,changed_regulation,
YALI0D19998g,control_upregulated,
YALI0D20020g,control_overexpressed,
YALI0D20086g,control_upregulated,Transcription_Factor
YALI0D20174g,changed_regulation,
YALI0D20218g,control_overexpressed,
YALI0D20240g,control_overexpressed,
YALI0D20262g,case_upregulated,
YALI0D20306g,control_upregulated,
YALI0D20438g,changed_regulation,
YALI0D20482g,case_overexpressed,Transcription_Factor
YALI0D20526g,changed_regulation,
YALI0D20592g,changed_regulation,
YALI0D20724g,control_upregulated,
YALI0D20768g,changed_regulation,
YALI0D20878g,changed_regulation,
YALI0D20966g,case_overexpressed,
YALI0D21032g,control_upregulated,
YALI0D21076g,changed_regulation,
YALI0D21098g,case_overexpressed,
YALI0D21208g,control_overexpressed,
YALI0D21230g,control_overexpressed,Transcription_Factor
YALI0D21318g,case_overexpressed,
YALI0D21362g,changed_regulation,
YALI0D21406g,control_overexpressed,
YALI0D21428g,control_upregulated,
YALI0D21450g,changed_regulation,
YALI0D21472g,control_upregulated,
YALI0D21582g,case_upregulated,
YALI0D21670g,control_upregulated,
YALI0D21802g,changed_regulation,
YALI0D21890g,case_upregulated,
YALI0D21934g,control_overexpressed,
YALI0D22066g,control_overexpressed,
YALI0D22110g,case_upregulated,
YALI0D22220g,changed_regulation,
YALI0D22264g,changed_regulation,
YALI0D22308g,changed_regulation,
YALI0D22330g,changed_regulation,
YALI0D22352g,case_upregulated,
YALI0D22396g,changed_regulation,
YALI0D22440g,control_overexpressed,
YALI0D22484g,case_overexpressed,
YALI0D22506g,control_overexpressed,
YALI0D22520g,control_overexpressed,
YALI0D22638g,changed_regulation,
YALI0D22660g,changed_regulation,
YALI0D22682g,control_overexpressed,
YALI0D22748g,control_overexpressed,
YALI0D22847g,case_overexpressed,
YALI0D22913g,control_overexpressed,
YALI0D23001g,control_upregulated,
YALI0D23045g,control_overexpressed,Transcription_Factor
YALI0D23177g,changed_regulation,
YALI0D23221g,control_overexpressed,
YALI0D23309g,case_upregulated,
YALI0D23331g,case_upregulated,
YALI0D23353g,changed_regulation,
YALI0D23375g,changed_regulation,
YALI0D23397g,control_overexpressed,
YALI0D23551g,changed_regulation,
YALI0D23617g,case_upregulated,
YALI0D23639g,control_overexpressed,
YALI0D23683g,case_upregulated,
YALI0D23727g,changed_regulation,
YALI0D23749g,changed_regulation,Transcription_Factor
YALI0D23793g,changed_regulation,
YALI0D23881g,control_overexpressed,
YALI0D23925g,control_overexpressed,
YALI0D23947g,case_upregulated,
YALI0D24035g,control_overexpressed,
YALI0D24079g,control_overexpressed,
YALI0D24101g,case_overexpressed,
YALI0D24211g,changed_regulation,
YALI0D24321g,case_overexpressed,
YALI0D24409g,case_upregulated,
YALI0D24431g,case_overexpressed,
YALI0D24453g,control_overexpressed,
YALI0D24475g,changed_regulation,
YALI0D24519g,control_overexpressed,
YALI0D24563g,changed_regulation,
YALI0D24629g,control_upregulated,
YALI0D24750g,control_overexpressed,
YALI0D24816g,case_upregulated,
YALI0D24830g,control_overexpressed,
YALI0D24992g,control_overexpressed,
YALI0D25014g,changed_regulation,
YALI0D25124g,control_overexpressed,
YALI0D25168g,case_overexpressed,
YALI0D25212g,control_upregulated,
YALI0D25278g,control_overexpressed,
YALI0D25322g,control_overexpressed,
YALI0D25344g,changed_regulation,
YALI0D25498g,changed_regulation,
YALI0D25586g,control_upregulated,
YALI0D25674g,control_overexpressed,
YALI0D25784g,control_overexpressed,
YALI0D25828g,control_overexpressed,
YALI0D25850g,control_overexpressed,
YALI0D25872g,control_overexpressed,
YALI0D25894g,control_overexpressed,
YALI0D26015g,changed_regulation,
YALI0D26147g,case_overexpressed,
YALI0D26235g,control_overexpressed,
YALI0D26301g,changed_regulation,
YALI0D26323g,control_overexpressed,
YALI0D26488g,case_overexpressed,
YALI0D26510g,changed_regulation,
YALI0D26532g,control_upregulated,
YALI0D26576g,changed_regulation,
YALI0D26598g,control_upregulated,
YALI0D26642g,control_overexpressed,
YALI0D26818g,changed_regulation,
YALI0D26906g,changed_regulation,
YALI0D26972g,changed_regulation,
YALI0D26994g,control_upregulated,
YALI0D27038g,changed_regulation,
YALI0D27104g,control_upregulated,
YALI0D27126g,changed_regulation,
YALI0D27148g,case_overexpressed,
YALI0D27170g,case_overexpressed,
YALI0D27192g,case_upregulated,
YALI0D27236g,changed_regulation,
YALI0D27280g,changed_regulation,
YALI0E00176g,changed_regulation,
YALI0E00220g,control_overexpressed,
YALI0E00308g,case_overexpressed,
YALI0E00330g,case_upregulated,
YALI0E00418g,case_overexpressed,
YALI0E00528g,changed_regulation,
YALI0E00638g,changed_regulation,
YALI0E00682g,control_overexpressed,
YALI0E00748g,control_overexpressed,
YALI0E00770g,changed_regulation,
YALI0E00792g,case_overexpressed,
YALI0E00858g,changed_regulation,
YALI0E00946g,changed_regulation,
YALI0E00968g,control_upregulated,
YALI0E00990g,case_upregulated,
YALI0E01122g,changed_regulation,
YALI0E01144g,control_overexpressed,
YALI0E01210g,control_upregulated,
YALI0E01276g,control_overexpressed,
YALI0E01298g,changed_regulation,
YALI0E01320g,control_overexpressed,
YALI0E01386g,control_overexpressed,
YALI0E01408g,control_overexpressed,
YALI0E01430g,changed_regulation,
YALI0E01452g,control_upregulated,
YALI0E01562g,case_upregulated,
YALI0E01584g,changed_regulation,
YALI0E01628g,changed_regulation,
YALI0E01650g,control_overexpressed,
YALI0E01738g,control_upregulated,
YALI0E01760g,control_overexpressed,
YALI0E01826g,changed_regulation,
YALI0E01848g,changed_regulation,
YALI0E01936g,control_upregulated,
YALI0E01958g,control_overexpressed,
YALI0E02002g,control_overexpressed,
YALI0E02024g,changed_regulation,
YALI0E02046g,changed_regulation,
YALI0E02090g,changed_regulation,
YALI0E02112g,changed_regulation,
YALI0E02156g,case_overexpressed,
YALI0E02200g,case_upregulated,
YALI0E02244g,case_overexpressed,
YALI0E02266g,changed_regulation,
YALI0E02310g,case_overexpressed,
YALI0E02343g,control_overexpressed,
YALI0E02376g,changed_regulation,
YALI0E02420g,changed_regulation,
YALI0E02508g,control_upregulated,
YALI0E02530g,changed_regulation,
YALI0E02552g,changed_regulation,
YALI0E02684g,changed_regulation,
YALI0E02728g,changed_regulation,
YALI0E02750g,control_upregulated,
YALI0E02772g,changed_regulation,
YALI0E02827g,changed_regulation,
YALI0E02860g,changed_regulation,
YALI0E03014g,case_upregulated,
YALI0E03036g,changed_regulation,
YALI0E03102g,control_overexpressed,
YALI0E03190g,case_overexpressed,
YALI0E03234g,changed_regulation,
YALI0E03256g,control_upregulated,
