Gene,Class,Feature
YALI0D15818g,highly_expressed_gene,
YALI0D15840g,no_change,
YALI0D15862g,no_change,
YALI0D15884r,no_change,
YALI0D15906g,no_change,
YALI0D15928g,no_change,
YALI0D15950g,no_change,
YALI0D15972g,no_change,
YALI0D16016g,no_change,
YALI0D16038g,no_change,
YALI0D16054t,no_change,
YALI0D16137g,no_change,
YALI0D16159g,no_change,
YALI0D16181g,no_change,
YALI0D16203g,downregulated,
YALI0D16225g,no_change,
YALI0D16247g,highly_expressed_gene,
YALI0D16269g,no_change,
YALI0D16280r,no_change,
YALI0D16291g,no_change,
YALI0D16313g,no_change,
YALI0D16335g,no_change,
YALI0D16357g,no_change,
YALI0D16379g,no_change,
YALI0D16401g,no_change,
YALI0D16423g,no_change,
YALI0D16445g,no_change,
YALI0D16467g,no_change,
YALI0D16489g,no_change,
YALI0D16511r,no_change,
YALI0D16533r,no_change,
YALI0D16555r,no_change,
YALI0D16599g,no_change,
YALI0D16621r,no_change,
YALI0D16643g,no_change,
YALI0D16665g,no_change,
YALI0D16687g,no_change,
YALI0D16709g,no_change,
YALI0D16720g,no_change,
YALI0D16753g,no_change,
YALI0D16775g,no_change,
YALI0D16797g,no_change,
YALI0D16819g,no_change,
YALI0D16841g,no_change,
YALI0D16863g,highly_expressed_gene,
YALI0D16885g,downregulated,
YALI0D16907g,no_change,
YALI0D16929g,no_change,
YALI0D16940g,no_change,
YALI0D16962g,no_change,
YALI0D16984g,no_change,
YALI0D17006g,downregulated,
YALI0D17028g,no_change,
YALI0D17050g,no_change,
YALI0D17072g,changed_regulation,
YALI0D17086g,no_change,
YALI0D17094g,downregulated,
YALI0D17116g,no_change,
YALI0D17138g,no_change,
YALI0D17160g,no_change,
YALI0D17182g,highly_expressed_gene,
YALI0D17204g,no_change,
YALI0D17226g,no_change,
YALI0D17248g,no_change,
YALI0D17270g,no_change,
YALI0D17292g,no_change,
YALI0D17314g,no_change,
YALI0D17336g,no_change,
YALI0D17358r,no_change,
YALI0D17380g,no_change,
YALI0D17402g,no_change,
YALI0D17424g,no_change,
YALI0D17446g,highly_expressed_gene,
YALI0D17468g,highly_expressed_gene,
YALI0D17490g,no_change,
YALI0D17512g,highly_expressed_gene,
YALI0D17534g,no_change,
YALI0D17556g,no_change,
YALI0D17578g,highly_expressed_gene,
YALI0D17600g,no_change,
YALI0D17622g,highly_expressed_gene,
YALI0D17644g,no_change,
YALI0D17666g,changed_regulation,
YALI0D17688g,no_change,
YALI0D17710g,lowly_expressed_gene,
YALI0D17732g,no_change,
YALI0D17754g,no_change,
YALI0D17776g,no_change,
YALI0D17798g,no_change,
YALI0D17820g,no_change,
YALI0D17842g,lowly_expressed_gene,
YALI0D17864g,no_change,
YALI0D17886g,no_change,
YALI0D17908r,no_change,
YALI0D17930g,no_change,
YALI0D17952g,no_change,
YALI0D17974g,no_change,
YALI0D17988g,downregulated,Transcription_Factor
YALI0D17996g,no_change,
YALI0D18018g,no_change,
YALI0D18040g,no_change,
YALI0D18062g,lowly_expressed_gene,
YALI0D18084g,lowly_expressed_gene,
YALI0D18106g,no_change,
YALI0D18128g,no_change,
YALI0D18150g,no_change,
YALI0D18172g,no_change,
YALI0D18194g,highly_expressed_gene,
YALI0D18216g,no_change,
YALI0D18249g,no_change,
YALI0D18271g,no_change,
YALI0D18293g,highly_expressed_gene,
YALI0D18315g,changed_regulation,
YALI0D18337g,lowly_expressed_gene,
YALI0D18359g,no_change,
YALI0D18381g,no_change,Mutated_Gene
YALI0D18403g,downregulated,
YALI0D18436g,downregulated,
YALI0D18458g,no_change,
YALI0D18480g,no_change,
YALI0D18502g,no_change,
YALI0D18546g,downregulated,
YALI0D18568g,no_change,
YALI0D18590g,no_change,
YALI0D18612g,no_change,
YALI0D18634g,no_change,
YALI0D18656g,no_change,
YALI0D18678g,no_change,Transcription_Factor
YALI0D18700g,no_change,
YALI0D18722g,no_change,
YALI0D18733t,no_change,
YALI0D18744g,no_change,
YALI0D18766g,no_change,
YALI0D18788g,no_change,
YALI0D18810g,no_change,
YALI0D18832g,no_change,
YALI0D18854g,highly_expressed_gene,
YALI0D18876g,no_change,
YALI0D18898g,no_change,
YALI0D18920g,no_change,
YALI0D18942g,no_change,
YALI0D18964g,lowly_expressed_gene,
YALI0D18986g,highly_expressed_gene,
YALI0D19008g,no_change,
YALI0D19030g,no_change,
YALI0D19052g,highly_expressed_gene,
YALI0D19074g,no_change,
YALI0D19096g,lowly_expressed_gene,
YALI0D19118g,highly_expressed_gene,
YALI0D19140g,lowly_expressed_gene,
YALI0D19162g,no_change,
YALI0D19184g,no_change,
YALI0D19206g,lowly_expressed_gene,
YALI0D19228g,changed_regulation,
YALI0D19250g,no_change,
YALI0D19272g,no_change,
YALI0D19294g,no_change,
YALI0D19305r,no_change,
YALI0D19316g,no_change,
YALI0D19338g,highly_expressed_gene,
YALI0D19360g,downregulated,
YALI0D19382g,highly_expressed_gene,
YALI0D19426g,no_change,
YALI0D19448g,highly_expressed_gene,
YALI0D19470g,lowly_expressed_gene,
YALI0D19492g,no_change,
YALI0D19514g,no_change,
YALI0D19536g,no_change,
YALI0D19558g,lowly_expressed_gene,
YALI0D19580g,no_change,
YALI0D19602g,no_change,
YALI0D19624g,highly_expressed_gene,
YALI0D19646g,no_change,
YALI0D19668t,no_change,
YALI0D19690r,no_change,
YALI0D19734g,highly_expressed_gene,
YALI0D19756g,highly_expressed_gene,
YALI0D19778g,no_change,
YALI0D19800t,no_change,
YALI0D19822g,no_change,
YALI0D19844g,no_change,
YALI0D19866g,changed_regulation,
YALI0D19888g,no_change,
YALI0D19910g,no_change,
YALI0D19932g,no_change,
YALI0D19954g,highly_expressed_gene,
YALI0D19976g,no_change,
YALI0D19998g,changed_regulation,
YALI0D20020g,no_change,
YALI0D20042g,no_change,
YALI0D20064g,no_change,
YALI0D20086g,no_change,Transcription_Factor
YALI0D20108g,no_change,
YALI0D20130g,no_change,
YALI0D20152g,no_change,
YALI0D20174g,downregulated,
YALI0D20196g,no_change,
YALI0D20211g,no_change,
YALI0D20218g,no_change,
YALI0D20240g,downregulated,
YALI0D20262g,no_change,
YALI0D20284r,no_change,
YALI0D20306g,no_change,
YALI0D20328g,no_change,
YALI0D20350g,no_change,
YALI0D20372t,no_change,
YALI0D20394g,no_change,Transcription_Factor
YALI0D20416g,no_change,
YALI0D20438g,downregulated,
YALI0D20460g,no_change,Transcription_Factor
YALI0D20482g,no_change,Transcription_Factor
YALI0D20504g,no_change,
YALI0D20526g,downregulated,
YALI0D20548g,no_change,
YALI0D20570g,no_change,
YALI0D20592g,highly_expressed_gene,
YALI0D20614g,no_change,
YALI0D20636g,downregulated,
YALI0D20658g,no_change,
YALI0D20680g,no_change,
YALI0D20702g,no_change,
YALI0D20724g,no_change,
YALI0D20746r,no_change,
YALI0D20768g,no_change,
YALI0D20790g,no_change,
YALI0D20812t,no_change,
YALI0D20834g,no_change,
YALI0D20856g,no_change,
YALI0D20878g,downregulated,
YALI0D20900g,no_change,
YALI0D20922g,no_change,
YALI0D20944g,no_change,
YALI0D20966g,highly_expressed_gene,
YALI0D21010g,no_change,
YALI0D21032g,no_change,
YALI0D21054t,no_change,
YALI0D21076g,highly_expressed_gene,
YALI0D21098g,highly_expressed_gene,
YALI0D21120g,no_change,
YALI0D21142g,no_change,
YALI0D21164g,no_change,
YALI0D21186g,no_change,
YALI0D21197r,no_change,
YALI0D21208g,changed_regulation,
YALI0D21230g,downregulated,Transcription_Factor
YALI0D21259t,no_change,
YALI0D21274g,no_change,
YALI0D21288t,no_change,
YALI0D21318g,no_change,
YALI0D21329g,no_change,
YALI0D21340g,no_change,
YALI0D21362g,lowly_expressed_gene,
YALI0D21384g,no_change,
YALI0D21406g,no_change,
YALI0D21428g,no_change,
YALI0D21450g,no_change,
YALI0D21472g,downregulated,
YALI0D21494g,highly_expressed_gene,
YALI0D21530g,no_change,
YALI0D21538g,no_change,
YALI0D21560g,no_change,
YALI0D21582g,no_change,
YALI0D21593g,no_change,
YALI0D21604g,no_change,
YALI0D21626g,no_change,
YALI0D21648g,no_change,
YALI0D21670g,no_change,
YALI0D21684g,no_change,
YALI0D21692g,no_change,
YALI0D21725g,lowly_expressed_gene,
YALI0D21747g,lowly_expressed_gene,
YALI0D21769g,no_change,
YALI0D21802g,no_change,
YALI0D21829t,no_change,
YALI0D21846g,no_change,
YALI0D21868t,no_change,
YALI0D21890g,changed_regulation,
YALI0D21912g,downregulated,
YALI0D21934g,no_change,
YALI0D21956g,no_change,
YALI0D21978g,no_change,
YALI0D22000g,no_change,
YALI0D22022g,no_change,
YALI0D22044g,no_change,
YALI0D22066g,no_change,
YALI0D22088g,no_change,
YALI0D22110g,downregulated,
YALI0D22132g,no_change,
YALI0D22154g,no_change,
YALI0D22176r,no_change,
YALI0D22220g,highly_expressed_gene,
YALI0D22242g,no_change,
YALI0D22264g,no_change,
YALI0D22286g,no_change,
YALI0D22308g,highly_expressed_gene,
YALI0D22330g,no_change,
YALI0D22352g,highly_expressed_gene,
YALI0D22374r,no_change,
YALI0D22396g,lowly_expressed_gene,
YALI0D22418g,no_change,
YALI0D22440g,no_change,
YALI0D22462g,no_change,
YALI0D22484g,highly_expressed_gene,
YALI0D22506g,downregulated,
YALI0D22520g,downregulated,
YALI0D22550g,no_change,
YALI0D22572g,no_change,
YALI0D22594g,downregulated,
YALI0D22616g,no_change,
YALI0D22638g,no_change,
YALI0D22660g,no_change,
YALI0D22682g,no_change,
YALI0D22704r,no_change,
YALI0D22748g,no_change,
YALI0D22770g,downregulated,
YALI0D22803g,no_change,
YALI0D22825g,no_change,
YALI0D22847g,no_change,
YALI0D22869g,highly_expressed_gene,
YALI0D22891g,no_change,
YALI0D22913g,downregulated,
YALI0D22935g,no_change,
YALI0D22957g,no_change,
YALI0D22979g,no_change,
YALI0D23001g,no_change,
YALI0D23023g,no_change,
YALI0D23045g,no_change,Transcription_Factor
YALI0D23067g,highly_expressed_gene,
YALI0D23089r,no_change,
YALI0D23133g,highly_expressed_gene,
YALI0D23155g,no_change,
YALI0D23177g,no_change,
YALI0D23199g,no_change,
YALI0D23221g,no_change,
YALI0D23243g,no_change,
YALI0D23265g,no_change,
YALI0D23287g,lowly_expressed_gene,
YALI0D23309g,no_change,
YALI0D23331g,no_change,
YALI0D23353g,no_change,
YALI0D23375g,no_change,
YALI0D23386g,no_change,
YALI0D23397g,upregulated,
YALI0D23419g,no_change,
YALI0D23441g,highly_expressed_gene,
YALI0D23463g,downregulated,
YALI0D23485g,no_change,
YALI0D23507r,no_change,
YALI0D23551g,highly_expressed_gene,
YALI0D23573g,no_change,
YALI0D23595g,no_change,
YALI0D23617g,changed_regulation,
YALI0D23639g,no_change,
YALI0D23661g,no_change,
YALI0D23683g,no_change,
YALI0D23705g,no_change,
YALI0D23727g,changed_regulation,
YALI0D23749g,downregulated,Transcription_Factor
YALI0D23760r,no_change,
YALI0D23771g,no_change,
YALI0D23793g,lowly_expressed_gene,
YALI0D23815g,upregulated,
YALI0D23837g,no_change,
YALI0D23859g,highly_expressed_gene,
YALI0D23881g,no_change,
YALI0D23903g,downregulated,
YALI0D23925g,no_change,
YALI0D23947g,downregulated,
YALI0D23969g,no_change,
YALI0D23991g,no_change,
YALI0D24013r,no_change,
YALI0D24035g,downregulated,
YALI0D24057g,no_change,
YALI0D24079g,downregulated,
YALI0D24101g,highly_expressed_gene,
YALI0D24123g,no_change,
YALI0D24145g,no_change,
YALI0D24167g,lowly_expressed_gene,Transcription_Factor
YALI0D24189g,highly_expressed_gene,
YALI0D24211g,no_change,
YALI0D24233g,no_change,
YALI0D24255r,no_change,
YALI0D24277g,highly_expressed_gene,
YALI0D24299g,no_change,
YALI0D24321g,no_change,
YALI0D24343g,no_change,
YALI0D24365g,no_change,
YALI0D24387g,no_change,
YALI0D24409g,no_change,
YALI0D24431g,highly_expressed_gene,
YALI0D24453g,no_change,
YALI0D24475g,highly_expressed_gene,
YALI0D24497g,no_change,
YALI0D24519g,no_change,
YALI0D24541g,lowly_expressed_gene,
YALI0D24563g,highly_expressed_gene,
YALI0D24585g,no_change,
YALI0D24607g,no_change,
YALI0D24629g,no_change,
YALI0D24651g,no_change,
YALI0D24673g,no_change,
YALI0D24728g,no_change,
YALI0D24750g,no_change,
YALI0D24772g,lowly_expressed_gene,
YALI0D24794t,no_change,
YALI0D24816g,no_change,
YALI0D24830g,no_change,
YALI0D24849g,no_change,Mutated_Gene
YALI0D24860g,no_change,Transcription_Factor
YALI0D24904g,no_change,
YALI0D24926g,no_change,
YALI0D24948g,no_change,
YALI0D24970g,no_change,
YALI0D24992g,no_change,
YALI0D25014g,no_change,
YALI0D25036g,no_change,
YALI0D25058g,no_change,
YALI0D25080g,no_change,
YALI0D25102g,no_change,
YALI0D25124g,no_change,
YALI0D25146g,no_change,
YALI0D25168g,no_change,
YALI0D25190g,no_change,
YALI0D25212g,no_change,
YALI0D25234g,no_change,
YALI0D25256g,no_change,
YALI0D25278g,no_change,
YALI0D25300r,no_change,
YALI0D25322g,no_change,
YALI0D25344g,no_change,
YALI0D25366g,no_change,
YALI0D25388g,downregulated,
YALI0D25421t,no_change,
YALI0D25432g,no_change,
YALI0D25454g,no_change,
YALI0D25476g,no_change,
YALI0D25498g,highly_expressed_gene,
YALI0D25520g,no_change,
YALI0D25542g,no_change,
YALI0D25564g,no_change,
YALI0D25586g,downregulated,
YALI0D25608g,downregulated,
YALI0D25630g,downregulated,
YALI0D25652g,changed_regulation,
YALI0D25674g,no_change,
YALI0D25696g,no_change,
YALI0D25718g,no_change,
YALI0D25740g,no_change,
YALI0D25762g,no_change,
YALI0D25784g,no_change,
YALI0D25806g,no_change,
YALI0D25828g,downregulated,
YALI0D25850g,downregulated,
YALI0D25872g,lowly_expressed_gene,
YALI0D25894g,no_change,
YALI0D25916g,no_change,
YALI0D25938g,no_change,
YALI0D25960g,no_change,
YALI0D25993g,no_change,
YALI0D26015g,lowly_expressed_gene,
YALI0D26026r,no_change,
YALI0D26037r,no_change,
YALI0D26081g,no_change,
YALI0D26103g,no_change,
YALI0D26125g,no_change,
YALI0D26147g,highly_expressed_gene,
YALI0D26169g,lowly_expressed_gene,
YALI0D26191g,no_change,
YALI0D26213g,no_change,
YALI0D26235g,downregulated,
YALI0D26257g,no_change,
YALI0D26279g,no_change,
YALI0D26301g,no_change,
YALI0D26315g,no_change,
YALI0D26323g,no_change,
YALI0D26345g,no_change,
YALI0D26367g,no_change,
YALI0D26389g,no_change,
YALI0D26411g,no_change,
YALI0D26433g,no_change,
YALI0D26444g,no_change,
YALI0D26466g,no_change,
YALI0D26488g,highly_expressed_gene,
YALI0D26510g,no_change,
YALI0D26532g,no_change,
YALI0D26554g,no_change,
YALI0D26576g,highly_expressed_gene,
YALI0D26598g,no_change,
YALI0D26620g,no_change,
YALI0D26642g,no_change,
YALI0D26664g,no_change,
YALI0D26686g,no_change,
YALI0D26730g,downregulated,
YALI0D26752g,no_change,
YALI0D26774g,no_change,
YALI0D26796g,no_change,
YALI0D26818g,no_change,
YALI0D26840g,no_change,
YALI0D26862g,no_change,
YALI0D26884g,no_change,
YALI0D26906g,highly_expressed_gene,
YALI0D26928g,no_change,
YALI0D26950g,no_change,
YALI0D26972g,no_change,
YALI0D26994g,no_change,
YALI0D27016g,no_change,
YALI0D27038g,downregulated,
YALI0D27060g,downregulated,
YALI0D27082g,highly_expressed_gene,
YALI0D27104g,no_change,
YALI0D27126g,no_change,
YALI0D27148g,no_change,
YALI0D27170g,no_change,
YALI0D27192g,no_change,
YALI0D27214g,no_change,
YALI0D27236g,no_change,
YALI0D27258g,no_change,
YALI0D27280g,no_change,
YALI0D27302g,no_change,
YALI0D27324g,highly_expressed_gene,
YALI0D27346g,no_change,
YALI0E00110g,highly_expressed_gene,
YALI0E00132g,no_change,
YALI0E00154g,no_change,
YALI0E00176g,no_change,
YALI0E00198g,highly_expressed_gene,
YALI0E00220g,no_change,
YALI0E00242g,no_change,
YALI0E00264g,lowly_expressed_gene,
YALI0E00286g,no_change,
YALI0E00308g,highly_expressed_gene,
YALI0E00330g,no_change,
YALI0E00352r,no_change,
YALI0E00374r,no_change,
YALI0E00396g,no_change,
YALI0E00418g,no_change,
YALI0E00440r,no_change,
YALI0E00462g,highly_expressed_gene,
YALI0E00484g,no_change,
YALI0E00506g,downregulated,
YALI0E00528g,no_change,
YALI0E00550g,no_change,
YALI0E00572g,highly_expressed_gene,
YALI0E00594g,no_change,
YALI0E00616g,no_change,
YALI0E00638g,changed_regulation,
YALI0E00660g,no_change,
YALI0E00682g,no_change,
YALI0E00704g,no_change,
YALI0E00726g,no_change,
YALI0E00748g,lowly_expressed_gene,
YALI0E00770g,highly_expressed_gene,
YALI0E00792g,downregulated,
YALI0E00814g,no_change,
YALI0E00836g,no_change,
YALI0E00858g,no_change,
YALI0E00880g,lowly_expressed_gene,
YALI0E00902g,no_change,
YALI0E00924g,no_change,
YALI0E00946g,no_change,
YALI0E00968g,no_change,
YALI0E00990g,no_change,
YALI0E01012g,no_change,
YALI0E01034g,lowly_expressed_gene,
YALI0E01056g,no_change,
YALI0E01078g,no_change,
YALI0E01100g,highly_expressed_gene,
YALI0E01122g,highly_expressed_gene,
YALI0E01144g,no_change,
YALI0E01166g,downregulated,
YALI0E01188g,no_change,
YALI0E01210g,changed_regulation,
YALI0E01232g,no_change,
YALI0E01254g,no_change,
YALI0E01276g,lowly_expressed_gene,
YALI0E01298g,highly_expressed_gene,
YALI0E01320g,no_change,
YALI0E01342r,no_change,
YALI0E01364g,no_change,
YALI0E01386g,no_change,
YALI0E01408g,downregulated,
YALI0E01430g,no_change,
YALI0E01452g,no_change,
YALI0E01474g,no_change,
YALI0E01496g,highly_expressed_gene,
YALI0E01518g,changed_regulation,
YALI0E01540g,no_change,
YALI0E01562g,highly_expressed_gene,
YALI0E01584g,changed_regulation,
YALI0E01606g,no_change,Transcription_Factor
YALI0E01628g,highly_expressed_gene,
YALI0E01650g,no_change,
YALI0E01672g,no_change,
YALI0E01694g,no_change,
YALI0E01716r,no_change,
YALI0E01738g,no_change,
YALI0E01760g,no_change,
YALI0E01782g,highly_expressed_gene,
YALI0E01804g,no_change,
YALI0E01826g,no_change,
YALI0E01848g,no_change,
YALI0E01870g,no_change,
YALI0E01892g,no_change,
YALI0E01914g,no_change,
YALI0E01936g,no_change,
YALI0E01958g,no_change,
YALI0E01980g,no_change,
YALI0E02002g,no_change,
YALI0E02024g,downregulated,
YALI0E02046g,no_change,
YALI0E02068g,no_change,
YALI0E02090g,no_change,
YALI0E02112g,highly_expressed_gene,
YALI0E02134g,highly_expressed_gene,
YALI0E02156g,highly_expressed_gene,
YALI0E02178g,no_change,
YALI0E02200g,no_change,
YALI0E02222g,no_change,
YALI0E02244g,highly_expressed_gene,
YALI0E02266g,no_change,
YALI0E02288g,no_change,
YALI0E02310g,highly_expressed_gene,
YALI0E02332g,no_change,
YALI0E02343g,highly_expressed_gene,
YALI0E02354g,highly_expressed_gene,
YALI0E02376g,no_change,
YALI0E02398g,no_change,
YALI0E02420g,no_change,
YALI0E02442g,no_change,Transcription_Factor
YALI0E02464r,no_change,
YALI0E02508g,downregulated,
YALI0E02530g,no_change,
YALI0E02552g,no_change,
YALI0E02574g,changed_regulation,
YALI0E02596g,no_change,
YALI0E02618g,highly_expressed_gene,
YALI0E02640g,no_change,
YALI0E02662g,changed_regulation,
YALI0E02684g,lowly_expressed_gene,
YALI0E02706g,no_change,
YALI0E02728g,upregulated,
YALI0E02750g,no_change,
YALI0E02772g,no_change,
YALI0E02794g,no_change,
YALI0E02816g,no_change,
YALI0E02827g,no_change,
YALI0E02838g,downregulated,
YALI0E02860g,no_change,
YALI0E02882g,no_change,
YALI0E02904g,no_change,
YALI0E02926r,no_change,
YALI0E02970r,no_change,
YALI0E03014g,no_change,
YALI0E03036g,lowly_expressed_gene,
YALI0E03058g,changed_regulation,
YALI0E03080g,no_change,
YALI0E03102g,no_change,
YALI0E03124g,no_change,
YALI0E03146g,lowly_expressed_gene,
YALI0E03168g,no_change,
YALI0E03190g,no_change,
YALI0E03212g,lowly_expressed_gene,
YALI0E03234g,no_change,
YALI0E03256g,lowly_expressed_gene,
YALI0E03278g,lowly_expressed_gene,
YALI0E03300g,no_change,
YALI0E03322g,downregulated,
YALI0E03344g,no_change,
YALI0E03366g,highly_expressed_gene,
YALI0E03388g,no_change,
YALI0E03410g,no_change,Transcription_Factor
YALI0E03432g,no_change,
YALI0E03454t,no_change,
YALI0E03476g,highly_expressed_gene,
YALI0E03498g,lowly_expressed_gene,
YALI0E03520g,no_change,
YALI0E03542g,no_change,
YALI0E03564g,downregulated,
YALI0E03586g,highly_expressed_gene,
YALI0E03608g,downregulated,
YALI0E03630g,no_change,
YALI0E03652r,no_change,
YALI0E03674g,no_change,
YALI0E03696g,no_change,
YALI0E03718g,no_change,
YALI0E03740g,lowly_expressed_gene,
YALI0E03762g,downregulated,
YALI0E03784g,no_change,
YALI0E03806g,no_change,
YALI0E03828g,no_change,
YALI0E03850g,no_change,
YALI0E03872g,highly_expressed_gene,
YALI0E03894g,no_change,
YALI0E03916g,downregulated,
YALI0E03938g,highly_expressed_gene,
YALI0E03960g,no_change,
YALI0E03982g,no_change,
YALI0E04004g,no_change,
YALI0E04026g,highly_expressed_gene,
YALI0E04048g,no_change,
YALI0E04070g,no_change,
YALI0E04092g,no_change,
YALI0E04114g,downregulated,
YALI0E04136g,lowly_expressed_gene,
YALI0E04158g,downregulated,
YALI0E04169g,downregulated,
YALI0E04202g,lowly_expressed_gene,
YALI0E04224g,no_change,
YALI0E04246g,highly_expressed_gene,
YALI0E04268g,no_change,
YALI0E04290g,no_change,
YALI0E04312g,downregulated,
YALI0E04334g,lowly_expressed_gene,
YALI0E04356g,lowly_expressed_gene,
YALI0E04378g,no_change,
YALI0E04400g,changed_regulation,
YALI0E04422g,no_change,
YALI0E04444g,no_change,
YALI0E04466g,lowly_expressed_gene,
YALI0E04488g,highly_expressed_gene,
YALI0E04510g,no_change,
YALI0E04532g,lowly_expressed_gene,
YALI0E04554g,no_change,
YALI0E04576g,no_change,
YALI0E04598g,no_change,
YALI0E04620g,highly_expressed_gene,
YALI0E04642g,no_change,
YALI0E04664g,no_change,
YALI0E04675g,no_change,
YALI0E04697g,no_change,
YALI0E04719g,no_change,
YALI0E04741g,no_change,
YALI0E04763g,lowly_expressed_gene,
YALI0E04785g,highly_expressed_gene,
YALI0E04807g,no_change,
YALI0E04829g,no_change,
YALI0E04851g,no_change,
YALI0E04873g,no_change,
YALI0E04895r,no_change,
YALI0E04939g,no_change,
YALI0E04961g,no_change,
YALI0E04983g,downregulated,
YALI0E05005g,no_change,
YALI0E05027g,no_change,
YALI0E05049g,no_change,
YALI0E05071g,highly_expressed_gene,
YALI0E05093g,no_change,
YALI0E05115g,no_change,
YALI0E05137g,lowly_expressed_gene,
YALI0E05159g,no_change,
YALI0E05181g,no_change,
YALI0E05203g,changed_regulation,
YALI0E05225g,highly_expressed_gene,
YALI0E05247g,lowly_expressed_gene,
YALI0E05269g,no_change,
YALI0E05291g,no_change,
YALI0E05313g,changed_regulation,
YALI0E05335g,no_change,
YALI0E05357g,no_change,
YALI0E05379g,no_change,
YALI0E05401g,no_change,
YALI0E05423g,lowly_expressed_gene,
YALI0E05445g,highly_expressed_gene,
YALI0E05467g,no_change,
YALI0E05489g,no_change,
YALI0E05511g,no_change,
YALI0E05533g,no_change,
YALI0E05555g,no_change,Transcription_Factor
YALI0E05577g,no_change,
YALI0E05599g,no_change,
YALI0E05621g,lowly_expressed_gene,
YALI0E05643g,lowly_expressed_gene,
YALI0E05665g,lowly_expressed_gene,
YALI0E05687g,no_change,
YALI0E05709g,lowly_expressed_gene,
YALI0E05731g,no_change,
YALI0E05753g,no_change,
YALI0E05775g,no_change,
YALI0E05797g,highly_expressed_gene,
YALI0E05819g,highly_expressed_gene,
YALI0E05841g,changed_regulation,
YALI0E05863g,no_change,
YALI0E05885g,no_change,
YALI0E05907g,no_change,
YALI0E05929g,no_change,
YALI0E05951g,highly_expressed_gene,
YALI0E05973g,no_change,
YALI0E05995g,no_change,
YALI0E06017g,no_change,
YALI0E06039g,highly_expressed_gene,
YALI0E06061g,lowly_expressed_gene,
YALI0E06083g,no_change,
YALI0E06105g,no_change,
YALI0E06127g,no_change,
YALI0E06149g,no_change,
YALI0E06171g,no_change,
YALI0E06193g,no_change,
YALI0E06215g,no_change,
YALI0E06237g,no_change,
YALI0E06259r,no_change,
YALI0E06303r,no_change,
YALI0E06347g,no_change,
YALI0E06369g,no_change,
YALI0E06391g,highly_expressed_gene,
YALI0E06413g,no_change,
YALI0E06435g,no_change,
YALI0E06457g,no_change,
YALI0E06479g,lowly_expressed_gene,
YALI0E06501g,no_change,
YALI0E06519g,no_change,
YALI0E06545g,highly_expressed_gene,
YALI0E06567g,no_change,
YALI0E06589g,no_change,
YALI0E06611g,no_change,
YALI0E06633g,no_change,
YALI0E06655g,no_change,
YALI0E06677g,no_change,
YALI0E06699g,lowly_expressed_gene,
YALI0E06721g,lowly_expressed_gene,
YALI0E06743g,changed_regulation,
YALI0E06765g,no_change,
YALI0E06787g,no_change,
YALI0E06809g,no_change,
YALI0E06831g,no_change,
YALI0E06853g,no_change,
YALI0E06875g,no_change,
YALI0E06897g,no_change,
YALI0E06919g,no_change,
YALI0E06941g,no_change,
YALI0E06963r,no_change,
YALI0E07007r,no_change,
YALI0E07051g,highly_expressed_gene,
YALI0E07073g,highly_expressed_gene,
YALI0E07095g,downregulated,
YALI0E07117g,no_change,
YALI0E07139g,lowly_expressed_gene,Mutated_Gene
YALI0E07161g,lowly_expressed_gene,
YALI0E07183g,no_change,
YALI0E07205g,highly_expressed_gene,
YALI0E07227r,no_change,
YALI0E07271g,changed_regulation,
YALI0E07293g,no_change,
YALI0E07315g,no_change,
YALI0E07337g,no_change,
YALI0E07348r,no_change,
YALI0E07359r,no_change,
YALI0E07381g,downregulated,
YALI0E07403r,no_change,
YALI0E07425g,no_change,
YALI0E07447g,no_change,
YALI0E07491g,lowly_expressed_gene,
YALI0E07513g,no_change,
YALI0E07535g,highly_expressed_gene,
YALI0E07557g,highly_expressed_gene,
YALI0E07579g,no_change,
YALI0E07601g,no_change,
YALI0E07623g,no_change,
YALI0E07645g,no_change,
YALI0E07744g,no_change,
YALI0E07755r,no_change,
YALI0E07766g,no_change,
YALI0E07788g,no_change,
YALI0E07810g,downregulated,
YALI0E07832g,no_change,
YALI0E07854r,no_change,
YALI0E07898g,no_change,
YALI0E07920g,highly_expressed_gene,
YALI0E07942g,no_change,Transcription_Factor
YALI0E07964g,no_change,
YALI0E07986g,no_change,
YALI0E08008g,no_change,
YALI0E08030g,no_change,
YALI0E08052g,no_change,
YALI0E08074g,no_change,
YALI0E08085g,lowly_expressed_gene,
YALI0E08096g,no_change,
YALI0E08107r,no_change,
YALI0E08118r,no_change,
YALI0E08162g,highly_expressed_gene,
YALI0E08184g,no_change,
YALI0E08206g,highly_expressed_gene,
YALI0E08228g,no_change,
YALI0E08250g,no_change,
YALI0E08272r,no_change,
YALI0E08316g,no_change,
YALI0E08338g,downregulated,
YALI0E08360g,no_change,
YALI0E08382g,changed_regulation,
YALI0E08387g,no_change,
YALI0E08392g,no_change,
YALI0E08404r,no_change,
YALI0E08448g,highly_expressed_gene,
YALI0E08470g,highly_expressed_gene,
YALI0E08492g,no_change,
YALI0E08514g,no_change,
YALI0E08536g,highly_expressed_gene,
YALI0E08558g,no_change,
YALI0E08580g,no_change,
YALI0E08602g,no_change,
YALI0E08617g,no_change,
YALI0E08646g,no_change,
YALI0E08668r,no_change,
YALI0E08712r,no_change,
YALI0E08756g,highly_expressed_gene,
YALI0E08778r,no_change,
