Gene,border,centrality_betweenness,centrality_degree,centrality_eigenvector_weighted,class,color,feature,shape,size
YALI0F31405g,2,0.0,0.003770739064856712,2.1472873174118232e-08,changed_regulation,green,,circle,30
YALI0D12628g,15,0.004455034060768866,0.008295625942684766,2.8366896534805892e-11,changed_regulation,green,Transcription_Factor,roundrectangle,80
YALI0D02761g,2,0.0019177885564053807,0.006033182503770739,1.1094120838324376e-11,changed_regulation,green,,circle,30
YALI0F29359g,2,0.005249799896788834,0.0030165912518853697,1.3262168135699025e-12,changed_regulation,green,,circle,30
YALI0D07326g,2,0.008197483262367081,0.021116138763197588,0.13399667748361876,control_upregulated,red,,circle,30
YALI0B02684g,2,0.0,0.0007541478129713424,6.534979798500849e-25,changed_regulation,green,,circle,30
YALI0E08206g,2,0.0,0.0,7.01009922802087e-33,changed_regulation,green,,circle,30
YALI0F07689g,2,0.03290845447162088,0.012066365007541479,4.2388395933290985e-06,control_overexpressed,orange,,circle,30
YALI0F25069g,2,0.007638086916017774,0.012066365007541479,0.000706375828101043,control_overexpressed,orange,,circle,30
YALI0B10428g,2,0.002034526202416196,0.005279034690799397,5.464664747597521e-11,case_upregulated,darkblue,,circle,30
YALI0B10890g,2,0.012284395936874103,0.007541478129713424,1.0761046052623357e-08,changed_regulation,green,,circle,30
YALI0A02783g,2,0.0,0.0015082956259426848,3.2922111158925355e-12,control_overexpressed,orange,,circle,30
YALI0E33377g,2,0.0,0.0007541478129713424,2.8114531065334538e-06,control_overexpressed,orange,,circle,30
YALI0D27236g,2,0.00023783312394280566,0.0015082956259426848,3.341094781760507e-12,changed_regulation,green,,circle,30
YALI0B01540g,2,1.5855294870226526e-05,0.00980392156862745,0.0002511948719079039,control_upregulated,red,,circle,30
YALI0C00605g,2,3.165219740768544e-05,0.00904977375565611,4.313781921043906e-08,changed_regulation,green,,circle,30
YALI0B05346g,2,0.0,0.0007541478129713424,1.4701243616242423e-26,case_upregulated,darkblue,,circle,30
YALI0F03971g,2,0.0,0.0007541478129713424,4.855569138212501e-09,changed_regulation,green,,circle,30
YALI0E21065g,2,0.001986466376661088,0.006787330316742082,0.005395871403679634,control_overexpressed,orange,,circle,30
YALI0B14795g,2,0.0,0.0007541478129713424,6.534979798500849e-25,case_overexpressed,lightblue,,circle,30
YALI0F17226g,2,0.0014600658183645686,0.005279034690799397,1.4135719638219298e-05,control_overexpressed,orange,,circle,30
YALI0A03509g,2,0.0,0.0015082956259426848,4.410206310705734e-07,control_overexpressed,orange,,circle,30
