Gene,FC_t1,FC_t2,Z,Class,Feature
YALI0A17215g,-1.208321578148256,1.0234294945160296,1.843389806195166,changed_regulation,
YALI0A17237g,0.0,-0.6699537852046771,-0.6699537852046771,,
YALI0A17259g,0.0,0.0,0.0,,
YALI0A17281g,-3.4960487568220575,-0.043758063210707424,1.2761809574774636,,
YALI0A17292g,0.5876805689516958,-0.9647206317369794,-1.3345931750588245,,
YALI0A17314g,0.49561123317349726,-2.114613013908188,-2.3951059365759404,control_upregulated,
YALI0A17336g,0.4365839173884329,0.9100040202012913,0.3963553992537959,,
YALI0A17358g,0.6788920413333007,-0.14290410984132365,-0.7861148917122485,,
YALI0A17380g,0.35957918651944937,-0.8624779996856643,-1.194285202492,,
YALI0A17402r,0.0,0.0,0.0,,
YALI0A17424g,0.776356391422364,0.5181774777935829,-0.21234402247731896,,
YALI0A17446g,0.0,0.0919162795197822,0.0919162795197822,,
YALI0A17468g,1.5792156972364964,-2.6907538148846197,-3.2132738224620128,changed_regulation,
YALI0A17490g,-0.1421741245733645,0.46697646103362395,0.5607856920998245,,
YALI0A17512g,0.12464527422448227,1.2874030307080806,0.9555334998811992,case_upregulated,
YALI0A17534g,0.0,0.0,0.0,,
YALI0A17556g,0.0,0.0,0.0,,
YALI0A17578g,0.201753598634267,0.4023134113282792,0.19290576808999713,,
YALI0A17600g,0.3103494648352228,1.6132129447893002,0.9201450549570004,case_upregulated,
YALI0A17622r,0.0,0.0,0.0,,
YALI0A17666g,0.0,0.0,0.0,,
YALI0A17688r,0.0,0.0,0.0,,
YALI0A17710r,0.0,0.0,0.0,,
YALI0A17754r,0.0,0.0,0.0,,
YALI0A17776g,-3.4278188413193074,-0.26216850674199654,1.3342656643351372,,
YALI0A17802g,0.0,0.0,0.0,,
YALI0A17809g,1.2075582043774649,0.526810047319623,-0.6424316670106722,,
YALI0A17831g,-0.9044470986676824,0.07232860601588621,0.7439610739853503,,
YALI0A17853g,-0.12347262188052212,0.08025437703426207,0.18352847022543456,,
YALI0A17875g,0.0,0.0,0.0,,
YALI0A17897g,0.0,0.0,0.0,,
YALI0A17919g,0.1940164261480294,1.6745321104742368,1.230763676010797,case_upregulated,
YALI0A17941g,0.613141393594687,-1.665757393941468,-1.8419296309078341,control_upregulated,
YALI0A17946g,0.8756330057838916,-2.4058171932383776,-2.469310763597582,control_upregulated,
YALI0A17963g,0.0,0.0,0.0,,
YALI0A17974r,0.0,0.0,0.0,,
YALI0A17985g,0.7016058985145112,1.199133850378089,0.39401476927923984,case_upregulated,
YALI0A18007g,1.1573885945229823,-0.26212352979063086,-1.1981123688493462,,
YALI0A18029g,-1.0885413402618547,0.5311193234644535,1.4578773057898897,,
YALI0A18040g,0.0,-0.07670177040414904,-0.07670177040414904,,
YALI0A18062g,-1.2993480689122263,1.684534919972968,2.370708377327934,changed_regulation,
YALI0A18073r,0.0,0.0,0.0,,
YALI0A18084r,0.0,0.0,0.0,,
YALI0A18139g,0.7287872321232169,0.888442129238146,0.1521284115145223,,
YALI0A18161g,-4.418890342652222,0.884975492220293,3.429300905047622,changed_regulation,
YALI0A18183g,-0.6267238975362943,0.6818104851447685,1.0731527152927294,,
YALI0A18205g,1.5266961703399273,0.20881196577803238,-1.1503154982183048,,
YALI0A18227g,1.4385435058880973,1.071401212270679,-0.176471896604821,case_overexpressed,
YALI0A18249g,-1.6781668189188124,-0.90414465279116,0.5662257082158265,,
YALI0A18271g,-3.926989093963313,-0.9263284908115175,1.4774523340390735,,
YALI0A18293g,1.4703593523568028,-0.5925357030489421,-1.5333482672480376,changed_regulation,
YALI0A18315g,0.04115560505235556,0.4672130118704243,0.37436042406381526,,
YALI0A18337g,1.2415985147193613,-0.12078314817352138,-1.2728548649272466,,
YALI0A18359g,0.08473885245844633,0.5064926223045714,0.3948933272810466,,
YALI0A18381g,3.318703853687812,0.927170279391215,-1.8088200754827637,changed_regulation,Mutated_Gene
YALI0A18403g,-1.6310914722351646,-1.400711768124845,0.18357127334484685,control_overexpressed,
YALI0A18425g,0.0,-0.23451500787079743,-0.23451500787079743,,
YALI0A18447g,0.0,0.0,0.0,,
YALI0A18469g,-3.2805460068286716,-0.8903138859376872,0.7118483208005957,,
YALI0A18524g,0.0,0.0,0.0,,
YALI0A18546g,0.0,0.0,0.0,,
YALI0A18568g,0.31363008584576585,-0.06253472418816249,-0.3202700157384272,,
YALI0A18590g,0.4302336869633623,1.2040764171945526,0.6092883445338493,case_upregulated,Mutated_Gene
YALI0A18612g,-1.0070292804967,0.060310175551543034,0.9372712988287187,,
YALI0A18634g,0.009139260493705932,1.3870259249707377,1.300256991360183,case_upregulated,
